authorId,paperId
31631000,bd02bcf2a437217eaac245abe443b2f672b3b36a
1811529,c3df199cbca74763c4ae9889409bbd4aa29b6255
2055632320,c3df199cbca74763c4ae9889409bbd4aa29b6255
34149749,c3df199cbca74763c4ae9889409bbd4aa29b6255
2047256670,c3df199cbca74763c4ae9889409bbd4aa29b6255
145822841,c3df199cbca74763c4ae9889409bbd4aa29b6255
145934658,c3df199cbca74763c4ae9889409bbd4aa29b6255
2118113191,c3df199cbca74763c4ae9889409bbd4aa29b6255
144758045,c3df199cbca74763c4ae9889409bbd4aa29b6255
48448318,c3df199cbca74763c4ae9889409bbd4aa29b6255
2166511,c3df199cbca74763c4ae9889409bbd4aa29b6255
1745169,bc44c0c64a473e035b11ae60a1993ad3db1acd2e
145071265,bc44c0c64a473e035b11ae60a1993ad3db1acd2e
1680046,bc44c0c64a473e035b11ae60a1993ad3db1acd2e
1407546424,2dcef55a07f8607a819c21fe84131ea269cc2e3c
2144479710,2dcef55a07f8607a819c21fe84131ea269cc2e3c
2333223,2dcef55a07f8607a819c21fe84131ea269cc2e3c
25769960,2dcef55a07f8607a819c21fe84131ea269cc2e3c
35776445,7340f090f8a0df5b109682e9f6d57e4b8ca1a2f7
2146174097,7340f090f8a0df5b109682e9f6d57e4b8ca1a2f7
2144499343,7340f090f8a0df5b109682e9f6d57e4b8ca1a2f7
1694621,7340f090f8a0df5b109682e9f6d57e4b8ca1a2f7
2845896,2941488b503121f9e8e5b09b7bdf28568b6e39e0
10368766,2941488b503121f9e8e5b09b7bdf28568b6e39e0
3469877,2941488b503121f9e8e5b09b7bdf28568b6e39e0
1388725932,42ec3db12a2e4628885451b13035c2e975220a25
2110486765,42ec3db12a2e4628885451b13035c2e975220a25
143825455,42ec3db12a2e4628885451b13035c2e975220a25
2412834,3e496094ccd932c8e1b24189710d819b016ff4c1
2276599246,3e496094ccd932c8e1b24189710d819b016ff4c1
6611386,3e496094ccd932c8e1b24189710d819b016ff4c1
151502810,3e496094ccd932c8e1b24189710d819b016ff4c1
1744943,3e496094ccd932c8e1b24189710d819b016ff4c1
144486980,3e496094ccd932c8e1b24189710d819b016ff4c1
46824214,3e496094ccd932c8e1b24189710d819b016ff4c1
34900451,a2e667e4382aaa8e02a17d0522c1a910790ab65b
2180253530,a2e667e4382aaa8e02a17d0522c1a910790ab65b
2093348519,91e611c3e8705002438fb4439733e47ddec85b5d
2286145455,91e611c3e8705002438fb4439733e47ddec85b5d
2550392,a92b103b81a48878e76f1fcfc3e2a1454f895555
2248423226,a92b103b81a48878e76f1fcfc3e2a1454f895555
2111872453,effa7077e6580a8ab22c30d3c876744b4e51cd6e
1688882,effa7077e6580a8ab22c30d3c876744b4e51cd6e
2283363,effa7077e6580a8ab22c30d3c876744b4e51cd6e
144368601,effa7077e6580a8ab22c30d3c876744b4e51cd6e
145824029,effa7077e6580a8ab22c30d3c876744b4e51cd6e
67154907,effa7077e6580a8ab22c30d3c876744b4e51cd6e
1773761,effa7077e6580a8ab22c30d3c876744b4e51cd6e
50414121,effa7077e6580a8ab22c30d3c876744b4e51cd6e
2540599,c5420ef59d7508d82e53671b0d623027eb58e6ed
3468942,c5420ef59d7508d82e53671b0d623027eb58e6ed
49188662,c5420ef59d7508d82e53671b0d623027eb58e6ed
2422559,c5420ef59d7508d82e53671b0d623027eb58e6ed
3490923,fd9541fe4317904b9a0637b6505fb0bea0979491
2520493,fd9541fe4317904b9a0637b6505fb0bea0979491
1972973,fd9541fe4317904b9a0637b6505fb0bea0979491
2117966548,4c05d7caa357148f0bbd61720bdd35f0bc05eb81
1725157,4c05d7caa357148f0bbd61720bdd35f0bc05eb81
39357484,4c05d7caa357148f0bbd61720bdd35f0bc05eb81
7634925,4c05d7caa357148f0bbd61720bdd35f0bc05eb81
1975889,4c05d7caa357148f0bbd61720bdd35f0bc05eb81
1737568,4c05d7caa357148f0bbd61720bdd35f0bc05eb81
1954203,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
32309758,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
8036713,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
2124848709,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
2109142986,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
2117772657,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
2146234800,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
2070762839,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
47492189,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
2110191550,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
1390561471,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
9802604,1e03bdf8b86d2969fff11277f9e3dcbfac132e28
3098251,d81fc968196e06ccafd7ea4c008b13e1cad1be64
7217944,d81fc968196e06ccafd7ea4c008b13e1cad1be64
40059761,d81fc968196e06ccafd7ea4c008b13e1cad1be64
9527255,d81fc968196e06ccafd7ea4c008b13e1cad1be64
2281323752,0311ace1d499cadd1cc0c515a625d1d045f60d25
2349261024,0311ace1d499cadd1cc0c515a625d1d045f60d25
8163866,0311ace1d499cadd1cc0c515a625d1d045f60d25
2052178444,0311ace1d499cadd1cc0c515a625d1d045f60d25
39695518,0311ace1d499cadd1cc0c515a625d1d045f60d25
1698675,0311ace1d499cadd1cc0c515a625d1d045f60d25
1825256,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
22229139,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
35064352,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
2165245296,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
145416145,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
2723309,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
49428285,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
1769675,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
143711382,f0c5991dbb130fa6b5de011cf7a04f6ed815ef68
1797022,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
144531567,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
39703662,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
50706692,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
1742135,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
37754137,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
1722252,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
1691549,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
2388128104,a29b7a000e6e1a2907ce6ae24a03aba5d9ef873f
2128102841,155f27879f185f1ab04107c91c2ae7cf6a910a03
2118446738,155f27879f185f1ab04107c91c2ae7cf6a910a03
1741126,155f27879f185f1ab04107c91c2ae7cf6a910a03
2286321410,1163d1ffeb57695dafe7084a63dafd5d34004db5
116506812,1163d1ffeb57695dafe7084a63dafd5d34004db5
49724730,1163d1ffeb57695dafe7084a63dafd5d34004db5
144081089,1163d1ffeb57695dafe7084a63dafd5d34004db5
1746656,1163d1ffeb57695dafe7084a63dafd5d34004db5
1831933,dbfb6d39a242d330fb082a503cbcee7ab7f57672
2113552,dbfb6d39a242d330fb082a503cbcee7ab7f57672
2064034552,e2c8726d092aea573e69f5b0a2654225883cfacf
35816153,e2c8726d092aea573e69f5b0a2654225883cfacf
51895170,9eebd3c7971a239cf69a0358563f397bd8a8f99c
70219052,9eebd3c7971a239cf69a0358563f397bd8a8f99c
3417987,9eebd3c7971a239cf69a0358563f397bd8a8f99c
47028380,9eebd3c7971a239cf69a0358563f397bd8a8f99c
1698675,9eebd3c7971a239cf69a0358563f397bd8a8f99c
2327021501,42d3ae61ca296558cba61446bd95b8a6e5b1082d
3203657,42d3ae61ca296558cba61446bd95b8a6e5b1082d
2671552,42d3ae61ca296558cba61446bd95b8a6e5b1082d
1749650,42d3ae61ca296558cba61446bd95b8a6e5b1082d
47398812,b514949ad8344071c0f342f182390d2d88bcc26d
1747500,b514949ad8344071c0f342f182390d2d88bcc26d
1411706241,7f002c2059f0714b5423f084913e54a50fe1ac58
2517432,7f002c2059f0714b5423f084913e54a50fe1ac58
1398582662,7f002c2059f0714b5423f084913e54a50fe1ac58
2108850237,68ff94fd4c6c93b2da78adcda53ff49ded9f8b2a
2152146009,68ff94fd4c6c93b2da78adcda53ff49ded9f8b2a
1680740,68ff94fd4c6c93b2da78adcda53ff49ded9f8b2a
98220533,68ff94fd4c6c93b2da78adcda53ff49ded9f8b2a
4044164,75ea299834d6949e89e91d006677343ddab44e49
1733879362,75ea299834d6949e89e91d006677343ddab44e49
2113772208,75ea299834d6949e89e91d006677343ddab44e49
73507499,75ea299834d6949e89e91d006677343ddab44e49
1447030685,75ea299834d6949e89e91d006677343ddab44e49
2110816404,75ea299834d6949e89e91d006677343ddab44e49
2443233,75ea299834d6949e89e91d006677343ddab44e49
49832912,1ed33896e82cc3810b349cdffc2039f0b8edd82e
35374692,1ed33896e82cc3810b349cdffc2039f0b8edd82e
48354147,1ed33896e82cc3810b349cdffc2039f0b8edd82e
144067957,1ed33896e82cc3810b349cdffc2039f0b8edd82e
48319740,1ed33896e82cc3810b349cdffc2039f0b8edd82e
1700762,1ed33896e82cc3810b349cdffc2039f0b8edd82e
2433363,f49f37c23158f8b698545e6f0a25877b39601ce8
143794144,f49f37c23158f8b698545e6f0a25877b39601ce8
1381200333,7a3a1e0448bf6a21b46d7381696a0a558bb82f04
1771538,7a3a1e0448bf6a21b46d7381696a0a558bb82f04
2294473,7a3a1e0448bf6a21b46d7381696a0a558bb82f04
145044253,7a3a1e0448bf6a21b46d7381696a0a558bb82f04
3022672,7a3a1e0448bf6a21b46d7381696a0a558bb82f04
1743642,7a3a1e0448bf6a21b46d7381696a0a558bb82f04
33282601,cc145f046788029322835979a14459652da7247e
2052759437,cc145f046788029322835979a14459652da7247e
2148843160,cc145f046788029322835979a14459652da7247e
48395540,cc145f046788029322835979a14459652da7247e
1694373,530a4ab0308bc98995ffd64207135ca0ae36db7f
49434070,530a4ab0308bc98995ffd64207135ca0ae36db7f
39380875,530a4ab0308bc98995ffd64207135ca0ae36db7f
39816921,530a4ab0308bc98995ffd64207135ca0ae36db7f
1916439,530a4ab0308bc98995ffd64207135ca0ae36db7f
1409846740,29409efa04ac99ccf01d2a011d21d5d14e870000
153610437,29409efa04ac99ccf01d2a011d21d5d14e870000
2059118408,29409efa04ac99ccf01d2a011d21d5d14e870000
2072850683,29409efa04ac99ccf01d2a011d21d5d14e870000
2288195,29409efa04ac99ccf01d2a011d21d5d14e870000
38183916,29409efa04ac99ccf01d2a011d21d5d14e870000
2679444,e3e08c64cfe155e1061e8ef235491efed35eb37f
2082966,e3e08c64cfe155e1061e8ef235491efed35eb37f
145066132,e3e08c64cfe155e1061e8ef235491efed35eb37f
144861834,e3e08c64cfe155e1061e8ef235491efed35eb37f
2144471621,e3e08c64cfe155e1061e8ef235491efed35eb37f
1932404,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
1799779,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
2498059,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
40893684,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
2325550,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
100898809,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
2152302063,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
2298684229,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
144948131,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
2401900,8dd53f10ca5fa14faeed2bd2951d247f1ac60f40
1388725932,255e6239bcc51047d020d41ce0179c1270f3c22f
2110486765,255e6239bcc51047d020d41ce0179c1270f3c22f
2150397,a595767fa35bcc84362f629fbc4d2d9b05d7342a
52000784,a595767fa35bcc84362f629fbc4d2d9b05d7342a
2462122,a595767fa35bcc84362f629fbc4d2d9b05d7342a
2738117,a595767fa35bcc84362f629fbc4d2d9b05d7342a
2520493,f2f8f7a2ec1b2ede48cbcd189b376ab9fa0735ef
1723945,f2f8f7a2ec1b2ede48cbcd189b376ab9fa0735ef
4013480,3a2746e6f559cda514fcfa5068fbd6a96069192e
39853151,3a2746e6f559cda514fcfa5068fbd6a96069192e
2969823,3a2746e6f559cda514fcfa5068fbd6a96069192e
47891703,3a2746e6f559cda514fcfa5068fbd6a96069192e
1389938612,3a2746e6f559cda514fcfa5068fbd6a96069192e
143685694,3a2746e6f559cda514fcfa5068fbd6a96069192e
2204944301,3a2746e6f559cda514fcfa5068fbd6a96069192e
2205004354,3a2746e6f559cda514fcfa5068fbd6a96069192e
1777528,3a2746e6f559cda514fcfa5068fbd6a96069192e
50774203,3a2746e6f559cda514fcfa5068fbd6a96069192e
1973666,3a2746e6f559cda514fcfa5068fbd6a96069192e
9576855,07cca761749bfe21c2d096ff60f32b574d5c84c4
1753845931,07cca761749bfe21c2d096ff60f32b574d5c84c4
1919541,07cca761749bfe21c2d096ff60f32b574d5c84c4
9035741,07cca761749bfe21c2d096ff60f32b574d5c84c4
144757691,07cca761749bfe21c2d096ff60f32b574d5c84c4
145148600,07cca761749bfe21c2d096ff60f32b574d5c84c4
145771261,af9280741ef627f0d6c8437605d002d3bfc2d1b1
7991830,af9280741ef627f0d6c8437605d002d3bfc2d1b1
8806826,d12fd94337ac804470dc78911e74b5b6480eef8e
1492181289,d12fd94337ac804470dc78911e74b5b6480eef8e
8796171,d12fd94337ac804470dc78911e74b5b6480eef8e
2492721,d12fd94337ac804470dc78911e74b5b6480eef8e
145441238,7d873a9c49d3864709aa762f8740edcdbd7369c5
145959882,7d873a9c49d3864709aa762f8740edcdbd7369c5
143613202,7d873a9c49d3864709aa762f8740edcdbd7369c5
2000280123,5c107f5aa33e3e5d3b3ea9dc17e04a51765b0983
50206748,5c107f5aa33e3e5d3b3ea9dc17e04a51765b0983
2113746583,5c107f5aa33e3e5d3b3ea9dc17e04a51765b0983
36542656,5c107f5aa33e3e5d3b3ea9dc17e04a51765b0983
2069380956,5c107f5aa33e3e5d3b3ea9dc17e04a51765b0983
2082362451,5c107f5aa33e3e5d3b3ea9dc17e04a51765b0983
1739543667,b415adc22ac3133c82078c987303c422c56b3b5e
1741555366,b415adc22ac3133c82078c987303c422c56b3b5e
3224619,775247047d0b56950ba5ea77d4a29772eca95c1b
12459603,775247047d0b56950ba5ea77d4a29772eca95c1b
2148761004,775247047d0b56950ba5ea77d4a29772eca95c1b
5546141,775247047d0b56950ba5ea77d4a29772eca95c1b
46521834,3337e4b2e63e5e99171f9da9d161771f5810c27a
2150598816,3337e4b2e63e5e99171f9da9d161771f5810c27a
2108592735,3337e4b2e63e5e99171f9da9d161771f5810c27a
2145057023,3337e4b2e63e5e99171f9da9d161771f5810c27a
2107969273,49eaad7ef73c51f896f2e05c670747a750281658
1410322434,49eaad7ef73c51f896f2e05c670747a750281658
2152593790,49eaad7ef73c51f896f2e05c670747a750281658
2088594752,59106abf8f69046e7b97968e71e2a5c2ba72599d
3022672,59106abf8f69046e7b97968e71e2a5c2ba72599d
144539424,59106abf8f69046e7b97968e71e2a5c2ba72599d
150064574,31852f9fc732c0868af12d631c72693702d80521
1725285,31852f9fc732c0868af12d631c72693702d80521
1749988,31852f9fc732c0868af12d631c72693702d80521
2090358286,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
2057237074,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
20893416,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
2142734769,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
2118801701,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
2110713858,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
2566294,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
2063030251,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
1681657,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
1860892,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
1713128,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
152297693,f0c27af6c330d5c3b0a8eb376a69ce92c85badd7
2171591,a93632237958800217341d7bad847200afdd60e3
49144737,5f5e44c89229f6e5a048118832d8662a36fa857a
145619185,5f5e44c89229f6e5a048118832d8662a36fa857a
26340124,902f154bffb1a0b725eb682699d2a65c5ce152d8
2123240520,902f154bffb1a0b725eb682699d2a65c5ce152d8
2311069735,902f154bffb1a0b725eb682699d2a65c5ce152d8
151418104,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
5345848,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
1601314593,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
6638274,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
2007325129,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
83219544,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
12178401,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
1617273833,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
50429153,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
1601319034,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
3051485,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
1582837742,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
2903785,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
32290934,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
2111035872,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
32325930,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
5815574,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
2815473,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
1773294,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
4193803,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
3726558,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
145601694,b11468ed3a6215f1ee109fe5b2e0bd0e0e2f0eb1
2052425763,2d8d74c7fd9375b17e9d6123773919b2aa512c56
39128155,2d8d74c7fd9375b17e9d6123773919b2aa512c56
2267333,2d8d74c7fd9375b17e9d6123773919b2aa512c56
3422575,2d8d74c7fd9375b17e9d6123773919b2aa512c56
145080076,2d8d74c7fd9375b17e9d6123773919b2aa512c56
3169630,2d8d74c7fd9375b17e9d6123773919b2aa512c56
22332107,2d8d74c7fd9375b17e9d6123773919b2aa512c56
52210437,2d8d74c7fd9375b17e9d6123773919b2aa512c56
8922785,2d8d74c7fd9375b17e9d6123773919b2aa512c56
52215920,2d8d74c7fd9375b17e9d6123773919b2aa512c56
48294424,2d8d74c7fd9375b17e9d6123773919b2aa512c56
4204996,2d8d74c7fd9375b17e9d6123773919b2aa512c56
47581908,2d8d74c7fd9375b17e9d6123773919b2aa512c56
2066763529,2d8d74c7fd9375b17e9d6123773919b2aa512c56
3203227,2d8d74c7fd9375b17e9d6123773919b2aa512c56
4288979,2d8d74c7fd9375b17e9d6123773919b2aa512c56
2065840399,2d8d74c7fd9375b17e9d6123773919b2aa512c56
1845704,2d8d74c7fd9375b17e9d6123773919b2aa512c56
2066087500,2d8d74c7fd9375b17e9d6123773919b2aa512c56
3002964,2d8d74c7fd9375b17e9d6123773919b2aa512c56
1710872,2d8d74c7fd9375b17e9d6123773919b2aa512c56
1737326,2d8d74c7fd9375b17e9d6123773919b2aa512c56
2116066317,4f71ab367eb37cfd145d41327f7bb14077e5e7c5
145273596,4f71ab367eb37cfd145d41327f7bb14077e5e7c5
38140728,4f71ab367eb37cfd145d41327f7bb14077e5e7c5
2597809,4f71ab367eb37cfd145d41327f7bb14077e5e7c5
2370080,4f71ab367eb37cfd145d41327f7bb14077e5e7c5
1682001,4f71ab367eb37cfd145d41327f7bb14077e5e7c5
50081327,2b91a2cbcd9cce902cbc8da78fec5f18f4bffc98
1717480,2b91a2cbcd9cce902cbc8da78fec5f18f4bffc98
145321667,2b91a2cbcd9cce902cbc8da78fec5f18f4bffc98
150064574,0b24f27d920bd1d23c8f6a1ab2b603c5c14f0a36
1725285,0b24f27d920bd1d23c8f6a1ab2b603c5c14f0a36
1749988,0b24f27d920bd1d23c8f6a1ab2b603c5c14f0a36
2110750577,7e3d4dc47ec284b94bd33af19070ae0c628dff0b
2051262183,7e3d4dc47ec284b94bd33af19070ae0c628dff0b
4631130,7e3d4dc47ec284b94bd33af19070ae0c628dff0b
48835340,594a91fe54eb44f0e5fffd35ab015a8456419d11
2793317,594a91fe54eb44f0e5fffd35ab015a8456419d11
4993754,594a91fe54eb44f0e5fffd35ab015a8456419d11
2056109181,594a91fe54eb44f0e5fffd35ab015a8456419d11
3140463,40f56e1c57bdefb22a8b4a635ea40f7d37c72d27
1714410,40f56e1c57bdefb22a8b4a635ea40f7d37c72d27
1706670,40f56e1c57bdefb22a8b4a635ea40f7d37c72d27
145688205,40f56e1c57bdefb22a8b4a635ea40f7d37c72d27
152158598,5b5535418882e9543a33819592c5bf371e68b2c3
8904571,5b5535418882e9543a33819592c5bf371e68b2c3
30030844,5b5535418882e9543a33819592c5bf371e68b2c3
2113919899,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
2139644197,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
1390892946,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
9385903,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
40590308,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
153596655,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
143601865,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
30567641,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
145103012,e6c1b2cda9dc3fc31b94a3d8ac03ef83d1ce4e1d
2109724483,932b41cd3d904f3158daa352ddfc0ee454d4eb15
2074100,932b41cd3d904f3158daa352ddfc0ee454d4eb15
145525190,932b41cd3d904f3158daa352ddfc0ee454d4eb15
1390517481,932b41cd3d904f3158daa352ddfc0ee454d4eb15
152441498,932b41cd3d904f3158daa352ddfc0ee454d4eb15
66527290,41c3624512a6b249444b374e5767c108fb240650
3674456,41c3624512a6b249444b374e5767c108fb240650
144522872,41c3624512a6b249444b374e5767c108fb240650
40342882,09e48adf1a3f012ec56fbb4f92acae975ee43d87
1410652795,09e48adf1a3f012ec56fbb4f92acae975ee43d87
2053382533,09e48adf1a3f012ec56fbb4f92acae975ee43d87
2400119,09e48adf1a3f012ec56fbb4f92acae975ee43d87
1398718391,09e48adf1a3f012ec56fbb4f92acae975ee43d87
47847981,09e48adf1a3f012ec56fbb4f92acae975ee43d87
7224748,09e48adf1a3f012ec56fbb4f92acae975ee43d87
40132679,09e48adf1a3f012ec56fbb4f92acae975ee43d87
13985424,09e48adf1a3f012ec56fbb4f92acae975ee43d87
1401136438,09e48adf1a3f012ec56fbb4f92acae975ee43d87
2051744041,09e48adf1a3f012ec56fbb4f92acae975ee43d87
1404524276,09e48adf1a3f012ec56fbb4f92acae975ee43d87
144777372,09e48adf1a3f012ec56fbb4f92acae975ee43d87
39786866,09e48adf1a3f012ec56fbb4f92acae975ee43d87
48424800,09e48adf1a3f012ec56fbb4f92acae975ee43d87
145892667,09e48adf1a3f012ec56fbb4f92acae975ee43d87
2197879,09e48adf1a3f012ec56fbb4f92acae975ee43d87
35132120,09e48adf1a3f012ec56fbb4f92acae975ee43d87
1741283,09e48adf1a3f012ec56fbb4f92acae975ee43d87
2231125920,09e48adf1a3f012ec56fbb4f92acae975ee43d87
2117010689,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
152457211,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
1718510,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
5043495,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
50079300,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
49841350,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
151474549,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
153422527,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
36745854,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
48003143,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
31449681,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
1992767315,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
2156057290,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
2116512447,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
2108552060,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
1470565241,9954ec0a95fc0840f7712d7b0c67b242bb536a9e
3308963,e5cd9e7bd60954a0523cc849ad6c92c0ede2d271
2110940896,e5cd9e7bd60954a0523cc849ad6c92c0ede2d271
